checklist_id,observer_id,sampling_event_identifier,state_code,locality_id,latitude,longitude,protocol_type,all_species_reported,observation_date,time_observations_started,duration_minutes,effort_distance_km,number_observers,norbob,whiibi,woothr,route_id,bbs,type
G3247628,"obs407040,obs163792,obs378275","S46126149,S46179125,S46179178",US-NC,L7487118,35.2641694,-75.5623003,Stationary,TRUE,2018-05-29,8.416666666666666,34,0,3,0,3,0,NA,0,train
G3245375,"obs542151,obs510814,obs510815","S46126795,S46151514,S56147265",US-NC,L557007,35.2300561,-75.5322504,Traveling,TRUE,2018-05-29,7.883333333333333,95,1.848,5,0,0,0,NA,0,train
G3243240,"obs427171,obs170905","S46128506,S46130235",US-TN,L794413,35.0699686,-88.2510495,Traveling,TRUE,2018-05-29,8.75,40,0.402,2,0,0,0,NA,0,train
G3243185,"obs358201,obs358186","S46129127,S46165515",US-NC,L557026,35.1881194,-75.7788849,Traveling,TRUE,2018-05-29,10.866666666666667,4,0.241,2,0,0,0,NA,0,train
G3374725,"obs296335,obs530170","S46129261,S47557930",US-FL,L7487626,29.9251933,-82.4265522,Traveling,TRUE,2018-05-28,7.933333333333334,58,0.805,2,0,0,0,NA,0,train
G3243256,"obs358201,obs358186","S46130467,S46130468",US-NC,L1160919,35.1277712,-75.9229088,Traveling,TRUE,2018-05-29,11.466666666666667,27,1.207,2,0,0,0,NA,0,train
G3243541,"obs407040,obs378275,obs163792","S46131976,S46133268,S46133929",US-NC,L3001062,35.6821195,-75.482769,Traveling,TRUE,2018-05-29,11.8,67,1.432,2,0,0,0,NA,0,train
G3243820,"obs427171,obs170905","S46132268,S46136542",US-TN,L1809355,35.0712794,-88.1907819,Traveling,TRUE,2018-05-29,11.083333333333334,55,1.609,2,0,0,0,NA,0,train
G3283475,"obs115316,obs426666","S46134600,S46558705",US-LA,L4538518,30.7633494,-90.1701593,Traveling,TRUE,2018-05-29,8.833333333333334,30,1.609,2,0,0,0,NA,0,train
G3244916,"obs296335,obs530170","S46136672,S46147391",US-FL,L7488886,29.9368877,-82.4242093,Stationary,TRUE,2018-05-28,8.916666666666666,5,0,2,0,0,0,NA,0,train
G3244915,"obs296335,obs530170","S46136988,S46147390",US-FL,L7488906,30.0014113,-82.3711029,Stationary,TRUE,2018-05-28,9.116666666666667,3,0,2,0,0,0,NA,0,train
G3244914,"obs296335,obs530170","S46137455,S46147387",US-FL,L7489050,29.9991163,-82.3697698,Traveling,TRUE,2018-05-28,9.25,15,0.402,2,0,0,0,NA,0,train
G3244913,"obs296335,obs530170","S46138082,S46147386",US-FL,L8356002,30.0263382,-82.3387679,Traveling,TRUE,2018-05-28,9.733333333333333,79,0.402,2,0,0,0,NA,0,train
G3244911,"obs296335,obs530170","S46138208,S46147384",US-FL,L7489190,30.0548312,-82.320959,Stationary,TRUE,2018-05-28,11.083333333333334,3,0,2,0,0,0,NA,0,train
G3244174,"obs365204,obs444724","S46140939,S46140940",US-FL,L132806,30.507019,-84.313385,Traveling,TRUE,2018-05-29,17.866666666666667,39,0.193,2,0,0,0,NA,0,train
G3244228,"obs365204,obs444724","S46141896,S46141897",US-FL,L228875,30.5393804,-84.3269373,Traveling,TRUE,2018-05-29,19.016666666666666,12,0.29,2,0,0,0,NA,0,train
G3244622,"obs350162,obs496807","S46143317,S46145589",US-VA,L3450133,36.8639362,-76.1008774,Stationary,TRUE,2018-05-29,18.5,20,0,2,0,0,0,NA,0,train
G3244564,"obs975986,obs355184","S46144693,S46145091",US-SC,L5679980,34.2758775,-80.6243766,Traveling,TRUE,2018-05-29,19.55,35,0.805,2,0,0,0,NA,0,train
G3244652,"obs421019,obs422707","S46144972,S46145726",US-GA,L2323084,30.7542928,-84.7253501,Stationary,TRUE,2018-05-28,16,30,0,2,0,0,0,NA,0,train
G3244910,"obs296335,obs530170","S46145047,S46147382",US-FL,L7490283,30.253896,-82.2600701,Traveling,TRUE,2018-05-28,12.233333333333333,15,0.322,2,0,0,0,NA,0,train
G3244909,"obs296335,obs530170","S46145188,S46147381",US-FL,L7490301,30.2827325,-82.1509176,Traveling,TRUE,2018-05-28,12.783333333333333,17,0.402,2,0,0,0,NA,0,train
G3244908,"obs296335,obs530170","S46145390,S46147380",US-FL,L7490322,30.2798048,-82.1489275,Traveling,TRUE,2018-05-28,13.083333333333334,33,0.805,2,0,0,0,NA,0,train
G3244906,"obs296335,obs530170","S46145952,S47557931",US-FL,L7490361,30.2167631,-82.3887599,Traveling,TRUE,2018-05-28,14.966666666666667,77,0.805,2,2,0,0,NA,0,train
G3244904,"obs296335,obs530170","S46146456,S46147374",US-FL,L7490525,29.997848,-82.5969073,Stationary,TRUE,2018-05-28,16.95,27,0,2,0,0,0,NA,0,train
G3273832,"obs221319,obs238481","S46147140,S46458877",US-NC,L4732462,34.720052,-76.714335,Stationary,TRUE,2018-05-29,14,60,0,3,0,0,0,NA,0,train
G3457876,"obs530630,obs745650","S46147548,S48516834",US-SC,L7490702,33.554379,-80.583257,Stationary,TRUE,2018-05-27,7.533333333333333,20,0,2,0,0,0,NA,0,train
G3457877,"obs530630,obs745650","S46147658,S48516844",US-SC,L7490710,33.554416,-80.583326,Traveling,TRUE,2018-05-27,10.716666666666667,31,0.402,2,0,0,0,NA,0,train
G3457878,"obs530630,obs745650","S46147745,S48516852",US-SC,L7490724,33.554371,-80.583287,Traveling,TRUE,2018-05-27,14.633333333333333,34,0.805,2,0,0,0,NA,0,train
G3457879,"obs530630,obs745650","S46147798,S48516856",US-SC,L7490734,33.554302,-80.583309,Traveling,TRUE,2018-05-27,18.1,22,0.402,2,0,0,0,NA,0,train
G3457880,"obs530630,obs745650","S46147827,S48516875",US-SC,L7490745,33.554367,-80.583211,Traveling,TRUE,2018-05-27,19.45,18,0.402,2,0,0,0,NA,0,train
G3457881,"obs530630,obs745650","S46147852,S48516884",US-SC,L7490752,33.554436,-80.583226,Stationary,TRUE,2018-05-28,8.1,10,0,2,0,0,0,NA,0,train
G3457882,"obs530630,obs745650","S46147932,S48516890",US-SC,L7490764,33.554244,-80.583223,Stationary,TRUE,2018-05-28,11.066666666666666,15,0,2,0,0,0,NA,0,train
G3457884,"obs530630,obs745650","S46147979,S48516899",US-SC,L7490775,33.554316,-80.583242,Stationary,TRUE,2018-05-28,16.133333333333333,17,0,2,0,0,0,NA,0,train
G3457886,"obs530630,obs745650","S46148021,S48516912",US-SC,L7490781,33.554319,-80.583119,Stationary,TRUE,2018-05-28,20.15,19,0,2,0,0,0,NA,0,train
G3457889,"obs530630,obs745650","S46148114,S48516924",US-SC,L7490795,33.554335,-80.583329,Stationary,TRUE,2018-05-29,8,22,0,2,0,0,0,NA,0,train
G3245316,"obs160195,obs1103764","S46150365,S46150366",US-NC,L3379672,35.8939175,-75.637503,Stationary,TRUE,2018-05-27,10.583333333333334,16,0,4,0,0,0,NA,0,train
G3245317,"obs160195,obs1103764","S46150370,S46150371",US-NC,L1555375,35.7355509,-75.5053226,Traveling,TRUE,2018-05-27,12.133333333333333,117,1.223,4,0,2,0,NA,0,train
G3247425,"obs286932,obs1110979","S46151777,S46176553",US-MS,L7491508,32.952033,-88.68637,Stationary,TRUE,2018-05-30,5.9,5,0,5,0,0,0,NA,0,train
G3247424,"obs286932,obs1110979","S46152260,S46176548",US-MS,L7491604,33.00251,-88.686445,Stationary,TRUE,2018-05-30,6.65,5,0,5,1,0,1,NA,0,train
G3457893,"obs530630,obs745650","S46153070,S48516989",US-SC,L7491768,33.554381,-80.583355,Traveling,TRUE,2018-05-29,18.8,23,0.402,2,0,0,0,NA,0,train
G3247423,"obs286932,obs1110979,obs1109193","S46153490,S46176543,S46176794",US-MS,L7491869,33.020839,-88.782045,Stationary,TRUE,2018-05-30,7.7,5,0,5,0,0,0,NA,0,train
G3247418,"obs286932,obs1110979,obs1109193","S46154044,S46176527,S46176791",US-MS,L7491979,33.008919,-88.785715,Stationary,TRUE,2018-05-30,8.366666666666667,5,0,5,0,0,1,NA,0,train
G3245627,"obs358201,obs358186","S46156253,S56293903",US-NC,L7492427,34.2697304,-77.832258,Traveling,TRUE,2018-05-30,10.783333333333333,41,1.014,2,0,0,0,NA,0,train
G3245705,"obs403216,obs168302","S46158178,S46158191",US-MS,L2702563,32.4705903,-88.7966537,Traveling,TRUE,2018-05-30,10.266666666666667,100,3.219,2,0,0,0,NA,0,train
G3246631,"obs200687,obs140047,obs662606,obs400814,obs1019922","S46163681,S46167174,S46170424,S46179375,S46428436",US-MS,L2674725,30.4147945,-88.5422328,Traveling,TRUE,2018-05-23,8,90,0.483,9,0,0,0,NA,0,train
G3246909,"obs200687,obs662606,obs1019922","S46163954,S46170437,S46428435",US-MS,L2674725,30.4147945,-88.5422328,Traveling,TRUE,2018-05-30,8,75,0.483,7,0,0,0,NA,0,train
G3265196,"obs326681,obs967003","S46164042,S46366476",US-SC,L462851,32.7913603,-80.1975989,Traveling,TRUE,2018-05-30,8.5,180,1.642,6,0,1,0,NA,0,train
G3260727,"obs292096,obs248722","S46165863,S46321930",US-NC,L7493929,35.7329242,-75.5009866,Traveling,TRUE,2018-05-30,16.5,38,0.483,2,0,0,0,NA,0,train
G3387984,"obs295637,obs943480,obs1140159","S46166114,S47721005,S47721084",US-SC,L4203275,32.9740637,-80.0440907,Stationary,TRUE,2018-05-30,16.333333333333332,5,0,3,0,0,0,NA,0,train
G3246687,"obs553836,obs412839,obs34276,obs986405","S46166326,S46167623,S46168226,S46188317",US-NC,L7494000,35.8594048,-75.571167,Stationary,TRUE,2018-05-30,17.416666666666668,25,0,6,0,1,0,NA,0,train
G3257648,"obs361533,obs800924","S46168576,S46292262",US-NC,L860027,36.2615078,-75.7911479,Stationary,TRUE,2018-05-30,12.483333333333333,7,0,2,0,0,0,NA,0,train
G3257647,"obs361533,obs800924","S46168583,S46292253",US-NC,L1907955,35.9112095,-75.6665322,Traveling,TRUE,2018-05-30,13.583333333333334,75,1.537,2,0,0,0,NA,0,train
G3257646,"obs361533,obs800924","S46168589,S46292247",US-NC,L1907955,35.9112095,-75.6665322,Traveling,TRUE,2018-05-30,15.816666666666666,59,1.287,2,0,0,0,NA,0,train
G3257643,"obs361533,obs800924","S46168613,S46292230",US-NC,L302797,35.9619301,-75.6352962,Traveling,TRUE,2018-05-30,17.166666666666668,11,0.51,2,0,0,0,NA,0,train
G3246888,"obs878302,obs1019302","S46168854,S46170095",US-FL,L5502978,30.5967324,-87.3064399,Traveling,TRUE,2018-05-30,9.333333333333334,120,2.414,2,0,0,0,NA,0,train
G3247476,"obs351904,obs503027","S46169502,S46177179",US-AL,L1072042,32.5952754,-87.383709,Traveling,TRUE,2018-05-30,17.75,55,4.828,2,0,0,0,NA,0,train
G3247474,"obs351904,obs503027","S46170610,S46177176",US-AL,L764167,32.6936019,-87.2567096,Traveling,TRUE,2018-05-30,18.333333333333332,63,3.219,2,0,0,0,NA,0,train
G3246947,"obs452726,obs803618","S46170670,S46170957",US-VA,L6829903,36.771683,-76.234761,Stationary,TRUE,2018-05-30,20.3,4,0,2,0,0,0,NA,0,train
G3247481,"obs351904,obs503027","S46173098,S46177185",US-AL,L7009606,32.57378,-87.60528,Traveling,TRUE,2018-05-30,15.666666666666666,60,3.219,2,0,0,0,NA,0,train
G3247477,"obs351904,obs503027","S46173249,S46177180",US-AL,L4824766,32.5362612,-87.6874852,Traveling,TRUE,2018-05-30,17,45,0.402,2,0,0,0,NA,0,train
G3247475,"obs351904,obs503027","S46173364,S46177178",US-AL,L1667974,32.5295196,-87.515502,Traveling,TRUE,2018-05-30,18,30,4.828,2,0,0,0,NA,0,train
G3248632,"obs221242,obs34276","S46177007,S46194095",US-NC,L2888349,35.841706,-75.565076,Stationary,TRUE,2018-05-31,6.183333333333334,2,0,2,0,0,0,NA,0,train
G3260724,"obs292096,obs248722","S46177212,S46321924",US-NC,L1931477,35.8475958,-75.8712387,Traveling,TRUE,2018-05-30,9.75,60,4.828,2,0,0,0,NA,0,train
G3247716,"obs286932,obs1109193,obs1110979","S46177679,S46181368,S46181515",US-MS,L7496143,32.927083,-88.647852,Stationary,TRUE,2018-05-31,6.233333333333333,5,0,1,1,0,0,NA,0,train
G3247729,"obs286932,obs1110979","S46179273,S46181526",US-MS,L7496143,32.927083,-88.647852,Stationary,TRUE,2018-05-31,6.7,5,0,1,0,0,2,NA,0,train
G3247730,"obs286932,obs1110979","S46179934,S46181550",US-MS,L7496561,32.770831,-88.563681,Stationary,TRUE,2018-05-31,7.55,5,0,5,0,0,1,NA,0,train
G3247732,"obs286932,obs1110979","S46180331,S46181609",US-MS,L7496624,32.702937,-88.672828,Stationary,TRUE,2018-05-31,8.1,5,0,1,0,0,1,NA,0,train
G3260741,"obs292096,obs248722","S46180623,S46321953",US-NC,L7493929,35.7329242,-75.5009866,Stationary,TRUE,2018-05-31,9.083333333333334,25,0,2,0,0,0,NA,0,train
G3247733,"obs286932,obs1110979","S46180835,S46181613",US-MS,L7496726,32.717456,-88.780177,Stationary,TRUE,2018-05-31,8.566666666666666,5,0,1,0,0,0,NA,0,train
G3247809,"obs421019,obs422707","S46181287,S46182942",US-GA,L2323084,30.7542928,-84.7253501,Stationary,TRUE,2018-05-30,8.75,120,0,2,0,0,0,NA,0,train
G3247810,"obs421019,obs422707","S46181358,S46182944",US-GA,L2323084,30.7542928,-84.7253501,Stationary,TRUE,2018-05-30,16.5,90,0,2,0,0,0,NA,0,train
G3247811,"obs421019,obs422707","S46181420,S46182946",US-GA,L2323084,30.7542928,-84.7253501,Stationary,TRUE,2018-05-31,8,70,0,2,0,0,0,NA,0,train
G3250745,"obs542151,obs774736","S46188828,S46218626",US-NC,L7498029,35.858784,-75.570723,Stationary,TRUE,2018-05-31,13.75,25,0,2,0,0,0,NA,0,train
G3252926,"obs555245,obs675351","S46188949,S46247821",US-FL,L7498053,30.2734122,-82.7836159,Stationary,TRUE,2018-05-30,16.733333333333334,18,0,2,0,22,0,NA,0,train
G3249086,"obs789563,obs1054548","S46191282,S46198839",US-FL,L351289,30.4483205,-84.5214685,Traveling,TRUE,2018-05-31,14.7,84,0.964,2,0,0,0,NA,0,train
G3248785,"obs676032,obs181500,obs336787","S46191385,S46195956,S46269088",US-NC,L1555375,35.7355509,-75.5053226,Stationary,TRUE,2018-05-31,15.05,70,0,3,0,2,0,NA,0,train
G3249060,"obs723168,obs810468","S46191647,S46198690",US-NC,L190286,35.66591,-75.4799,Traveling,TRUE,2018-05-30,10.366666666666667,90,0.402,2,0,0,0,NA,0,train
G3249088,"obs789563,obs1054548","S46192032,S46198841",US-FL,L351288,30.4514697,-84.4955696,Traveling,TRUE,2018-05-31,16.3,22,0.283,2,0,0,0,NA,0,train
G3318366,"obs393635,obs1011166","S46195216,S46932881",US-MS,L7473649,33.5455542,-88.8884668,Traveling,TRUE,2018-05-31,14.75,85,3.058,2,0,0,0,NA,0,train
G3248960,"obs664176,obs310231","S46197534,S46197707",US-FL,L3488680,30.2782934,-81.4071719,Traveling,TRUE,2018-05-31,15.35,28,1.31,2,0,0,0,NA,0,train
G3248959,"obs664176,obs310231","S46197552,S46197701",US-FL,L1269562,30.2955357,-81.4310074,Traveling,TRUE,2018-05-31,14.4,33,0.9,2,0,0,0,NA,0,train
G3248975,"obs676032,obs181500,obs336787","S46197743,S46198015,S46269082",US-NC,L1169550,35.2238161,-75.6431222,Stationary,TRUE,2018-05-31,18.833333333333332,20,0,5,0,0,0,NA,0,train
G3250862,"obs350162,obs496807","S46204678,S46220387",US-VA,L3450133,36.8639362,-76.1008774,Stationary,TRUE,2018-05-30,18,30,0,2,0,0,0,NA,0,train
G3250860,"obs350162,obs496807","S46204717,S46220381",US-VA,L3450133,36.8639362,-76.1008774,Stationary,TRUE,2018-05-31,18.25,20,0,2,0,0,0,NA,0,train
G3250858,"obs350162,obs496807","S46204864,S46220364",US-VA,L7421643,36.8609783,-76.103797,Traveling,TRUE,2018-06-01,6.666666666666667,70,4.136,1,0,0,0,NA,0,train
G3257659,"obs361533,obs800924","S46205888,S46292342",US-NC,L7500892,36.170121,-75.756168,Traveling,TRUE,2018-05-31,17,65,0.978,2,0,0,0,NA,0,train
G3250744,"obs542151,obs774736","S46206767,S46218618",US-NC,L2367181,35.8512134,-75.8578491,Traveling,TRUE,2018-06-01,8.35,90,4.828,2,3,18,0,NA,0,train
G3250198,"obs157963,obs89308","S46207231,S46212016",US-AL,L605541,30.7235243,-88.0339172,Traveling,TRUE,2018-06-01,6.7,168,3.541,2,0,2,0,NA,0,train
G3259215,"obs503183,obs393635","S46207269,S46307863",US-MS,L7501143,33.664671,-88.559729,Traveling,TRUE,2018-06-01,8.55,60,0.743,2,2,0,1,NA,0,train
G3254682,"obs351567,obs661714","S46208038,S46265594",US-MS,L284440,30.3670574,-89.085007,Traveling,TRUE,2018-06-01,9.683333333333334,28,1.294,3,0,0,0,NA,0,train
G3250816,"obs56780,obs946417,obs563974","S46208721,S46219756,S46220075",US-SC,L2925921,32.7895835,-80.0971985,Traveling,TRUE,2018-06-01,9.55,110,4.361,3,0,0,0,NA,0,train
G3249994,"obs530630,obs745650","S46209448,S46209482",US-SC,L7501538,33.554206,-80.583279,Stationary,TRUE,2018-05-30,6.416666666666667,12,0,2,0,0,0,NA,0,train
G3457894,"obs530630,obs745650","S46209559,S48516999",US-SC,L7501562,33.55423,-80.583263,Traveling,TRUE,2018-05-30,9.016666666666667,35,0.402,2,0,0,0,NA,0,train
G3457899,"obs530630,obs745650","S46209684,S48517035",US-SC,L7501592,33.554443,-80.583305,Stationary,TRUE,2018-05-31,7.116666666666666,7,0,2,0,0,0,NA,0,train
G3457896,"obs530630,obs745650","S46209745,S48517022",US-SC,L7501604,33.554351,-80.583244,Traveling,TRUE,2018-05-31,9,25,0.402,2,0,0,0,NA,0,train
G3457897,"obs530630,obs745650","S46209769,S48517030",US-SC,L7501611,33.554172,-80.583255,Stationary,TRUE,2018-05-31,12.183333333333334,52,0,2,0,0,0,NA,0,train
G3250519,"obs195124,obs583344","S46210702,S46215823",US-SC,L7501784,33.513193,-79.504084,Stationary,TRUE,2018-06-01,11.6,5,0,2,0,0,0,NA,0,train
G3250523,"obs195124,obs583344","S46210994,S46215849",US-SC,L7501847,33.570242,-79.424262,Traveling,TRUE,2018-06-01,9.9,86,0.08,2,0,0,0,NA,0,train
G3250539,"obs503183,obs393635","S46211521,S46216116",US-MS,L7501950,33.786299,-88.617857,Traveling,TRUE,2018-06-01,10.916666666666666,86,0.161,1,2,0,0,NA,0,train
G3250408,"obs242025,obs433449","S46214748,S46214781",US-FL,L7502586,30.8431554,-87.4616647,Stationary,TRUE,2018-05-31,9.25,20,0,2,0,0,0,NA,0,train
G3250431,"obs242025,obs433449","S46214844,S46214999",US-FL,L7502610,30.8654815,-87.4715781,Stationary,TRUE,2018-05-31,9.75,15,0,2,0,0,0,NA,0,train
G3897012,"obs428519,obs345656","S46215993,S53168089",US-GA,L474700,31.9943919,-85.0510883,Traveling,TRUE,2018-06-01,7.916666666666667,150,1.609,3,1,11,0,NA,0,train
G3250944,"obs421827,obs549347","S46218928,S46221684",US-NC,L7503462,35.208527,-75.701249,Traveling,TRUE,2018-06-01,19,6,0.269,2,0,0,0,NA,0,train
G3254623,"obs162227,obs166637","S46219853,S46264913",US-SC,L7503620,33.762956,-80.642896,Traveling,TRUE,2018-06-01,10.35,45,0.612,3,0,0,0,NA,0,train
G3251859,"obs553836,obs986405","S46220232,S46236719",US-NC,L7503709,35.2345968,-75.5457798,Stationary,TRUE,2018-06-01,19.833333333333332,13,0,2,0,0,0,NA,0,train
G3254809,obs237224,S46221568,US-SC,L6201663,33.6001823,-81.4795486,Stationary,TRUE,2018-06-01,21.116666666666667,3,0,3,0,0,0,NA,0,train
G3254808,obs237224,S46222810,US-SC,L7504183,33.522499,-81.4085261,Stationary,TRUE,2018-06-01,22.083333333333332,1,0,4,0,0,0,NA,0,train
G3254807,obs237224,S46228223,US-SC,L1292731,33.4886724,-81.439569,Traveling,TRUE,2018-06-02,6.933333333333334,60,1.883,2,0,0,0,NA,0,train
G3251501,"obs416781,obs342638","S46228654,S46228655",US-GA,L7505421,32.0212991,-83.7613363,Traveling,TRUE,2018-06-02,8.466666666666667,2,3.219,2,0,0,0,NA,0,train
G3251512,"obs407731,obs274052","S46228947,S46229019",US-SC,L7505472,34.20638,-80.525517,Stationary,TRUE,2018-06-02,8.5,12,0,2,0,0,0,NA,0,train
G3251585,"obs416781,obs342638","S46229851,S46229852",US-GA,L7505665,30.9536539,-83.3763389,Traveling,TRUE,2018-06-02,9.416666666666666,1,2.157,2,0,0,0,NA,0,train
G3251657,"obs235370,obs239079","S46230573,S46230596",US-SC,L3033387,32.797005,-80.138893,Traveling,TRUE,2018-06-02,9.366666666666667,34,0.161,2,0,0,0,NA,0,train
G3253316,"obs789563,obs1054548","S46230773,S46250634",US-FL,L132806,30.507019,-84.313385,Traveling,TRUE,2018-06-02,8.433333333333334,100,1.228,2,0,4,0,NA,0,train
G3252011,"obs878302,obs1019302","S46230921,S46238252",US-FL,L5502978,30.5967324,-87.3064399,Traveling,TRUE,2018-06-01,8.166666666666666,90,2.414,2,0,0,0,NA,0,train
G3257930,"obs22878,obs252136","S46230934,S46295326",US-SC,L624663,33.1935928,-79.3754482,Traveling,TRUE,2018-06-02,9.333333333333334,53,1.017,8,0,0,0,NA,0,train
G3251683,"obs342638,obs416781","S46230947,S46230948",US-FL,L7505918,30.2782224,-82.7617293,Traveling,TRUE,2018-06-02,10.216666666666667,1,0.531,2,0,0,0,NA,0,train
G3251716,"obs162851,obs300301","S46231742,S46231743",US-TN,L7506097,36.4043505,-89.0891981,Traveling,TRUE,2018-06-02,8.483333333333333,25,0.805,2,0,0,0,NA,0,train
G3260357,"obs22878,obs252136","S46232273,S46317684",US-SC,L624658,33.2096084,-79.3896317,Traveling,TRUE,2018-06-02,10.233333333333333,40,1.321,8,0,0,0,NA,0,train
G3254185,"obs182803,obs172445,obs676410","S46234134,S46259830,S46259918",US-LA,L727377,30.8396,-90.41423,Traveling,TRUE,2018-06-02,7.916666666666667,109,0.483,3,0,0,1,NA,0,train
G3276908,"obs207928,obs345344","S46234657,S46487639",US-GA,L7506445,32.047736,-81.259496,Traveling,TRUE,2018-06-02,11.25,1,3.495,2,0,0,0,NA,0,train
G3252976,"obs181500,obs676032","S46235129,S46298585",US-NC,L2723507,35.2364534,-75.5286992,Traveling,TRUE,2018-06-02,6.75,195,0.08,1,0,3,0,NA,0,train
G3253317,"obs789563,obs1054548","S46235207,S46250637",US-FL,L6311845,30.4745686,-84.2529586,Traveling,TRUE,2018-06-02,10.5,55,1.445,2,0,0,0,NA,0,train
G3252964,"obs676032,obs181500","S46235304,S46248117",US-NC,L557007,35.2300561,-75.5322504,Traveling,TRUE,2018-06-02,7.366666666666666,45,1.287,2,0,0,0,NA,0,train
G3251812,"obs358201,obs358186","S46236062,S47173141",US-NC,L243650,34.0499847,-77.9176247,Traveling,TRUE,2018-06-02,8.9,184,3.428,2,0,0,0,NA,0,train
G3252963,"obs676032,obs181500","S46236478,S46248112",US-NC,L269276,35.2985162,-75.5142374,Traveling,TRUE,2018-06-02,12.066666666666666,8,0.499,2,0,0,0,NA,0,train
G3254198,"obs172445,obs676410","S46236564,S46259920",US-LA,L7506859,30.791163,-90.271174,Stationary,TRUE,2018-06-02,11.083333333333334,5,0,2,0,0,0,NA,0,train
G3251850,"obs416781,obs342638","S46236581,S46236582",US-GA,L7506861,31.5833507,-83.5541667,Traveling,TRUE,2018-06-02,8.85,1,1.625,2,0,0,0,NA,0,train
G3252945,"obs201044,obs647022","S46236975,S46247907",US-GA,L4477156,31.263244,-81.3427829,Traveling,TRUE,2018-06-02,8,150,3.219,8,0,0,0,NA,0,train
G3251875,"obs235370,obs239079","S46237104,S46237117",US-SC,L7506981,32.812153,-80.342815,Traveling,TRUE,2018-06-02,10.683333333333334,102,4.828,2,0,0,0,NA,0,train
G3257933,"obs22878,obs252136","S46237270,S46295346",US-SC,L7507006,33.100163,-79.523713,Traveling,TRUE,2018-06-02,11.633333333333333,62,2.946,8,0,0,0,NA,0,train
G3257935,"obs22878,obs252136","S46237975,S46295355",US-SC,L3064772,33.1512,-79.50567,Traveling,TRUE,2018-06-02,12.733333333333333,22,3.33,8,0,0,0,NA,0,train
G3304117,"obs503183,obs110274","S46238261,S46775314",US-MS,L7413537,33.233286,-88.85289,Traveling,TRUE,2018-06-02,8.883333333333333,52,0.161,1,2,5,0,NA,0,train
G3252992,"obs761794,obs839377","S46238671,S46248713",US-SC,L6814066,33.196528,-79.952925,Stationary,TRUE,2018-06-02,13.316666666666666,5,0,2,0,0,0,NA,0,train
G3252962,"obs676032,obs181500","S46238704,S46248107",US-NC,L365394,35.693971,-75.485696,Stationary,TRUE,2018-06-02,13.166666666666666,13,0,2,0,1,0,NA,0,train
G3252993,"obs761794,obs839377","S46238949,S46248732",US-SC,L6814142,33.175377,-79.955057,Stationary,TRUE,2018-06-02,13.483333333333333,5,0,2,0,0,0,NA,0,train
G3252029,"obs295637,obs943480","S46239016,S46239017",US-SC,L2025528,33.0783812,-80.0105014,Stationary,TRUE,2018-06-02,13,5,0,2,0,0,0,NA,0,train
G3252996,"obs761794,obs839377","S46239164,S46248747",US-SC,L6814187,33.179441,-79.92542,Stationary,TRUE,2018-06-02,13.666666666666666,5,0,2,0,0,0,NA,0,train
